"ï»¿web-scraper-order","web-scraper-start-url","Ulasan","label"
"1700618869-1091","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Hotel nya nyaman bagus lokasi nya strategis dan mudah di jangkau pelayanan nya baik , proses check in nya gampang dan cepat kamar nya bersih dan rapi, namun sayang tidak ada sandal di dalam kamar dan menu sarapan nya kurang bervariasi","negatif"
"1700618869-1092","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Untuk toilet pria sudah bersih, cuma kurang pengharum ruangan saja semua fasilitas oke lah *5 dah, untuk cek in cepat dan mudah mbaknya ramah dan semua baik next trip pasti ke pop Gubeng lagi deh sipppp","negatif"
"1700618869-1093","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Terimakasih untuk pelayanan yang di berikan kami merasa sangat nyaman. Kami selaku pengunjung siap menjaga kenyamanan dan ketertiban. Sukses selalu untuk hotel pop jangan lupa untuk selalu membantu sama lain","positif"
"1700618869-1094","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Disini sangat bagus dgn harga murah meriah dengan pelayanan terbaik juga dengan difasilitas i kolan renang,fitnes dll pokok nya fasilitasnya lengakap dan memadai semua. Kamarnya sangat nyaman dan sangat minimalis,tersedia juga tv LID yang cukup besar.","positif"
"1700618869-1095","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Lokasi strategis , pelayanan ramah ,cepat ,ruangan yang nyaman,bersih,hotel dekat dengan mall dan fasilitas lainnya sehingga untuk urusan bisnis dan family trip dapat dijadikan pilihan hotel terbaik..","positif"
"1700618869-1096","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Terkadang kita bingung lho kalau weekend mau menghabiskan waktu kemana dan ngapain. Kebetulan dapat broadcast whatsapp tentang promo hotel pop gubeng ini, dengan harga 280rb saja kami bisa menginap semalam include breakfast. Bukankah ini menarik? Kemudian kamipun mencoba untuk menginap semalam. Kesan pertama saat sampai di lobby pelayanannya sangat ramah dan mudah. Kemudian kami sampai dikamar, dengan design minimalis. Sangat suka dengan kamar mandi nya. Bentuknya lucu.. dengan kamar yg tidak begitu besar penempatan tempat tidur dan sofanya bagus. Sangat nyaman.. Dengan posisi hotel ditengah kota memudahkan kami untuk mencari tempat makan di luar hotel. Esok paginya kami menikmati breakfast, walaupun sempat kehabisan lauk prasmanan dan selai roti, pelayananannya masih tergolong","positif"
"1700618869-1097","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Hotel yang letaknya strategis di tengah kota surabaya dan sangat mudah terjangkau. Cocok buat teman2 yang ingin berkunjung ke Surabaya dengan budget yang minimalis dan pelayanan yang ok. Design hotel cukup unik dibandingkan yang lain dan fasilitas cukup lengkap.","positif"
"1700618869-1098","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Staff hotelnya ramah, makanannya enak, ac kamarnya dingin, view dr kamar jg bagus, lift lancar, ada guling jg, cuman pas makanan abis agak lama refill nya, so far lumayan sih hotelnya, recommended utk yg cari hotel dgn harga murah","positif"
"1700618869-1099","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Kenyamanan bagus, ac dingin, pelayanan ramah. Lokasi tengah kota, sangat strategis... Kekurangan : ruangan kamar tidak kedap suara, pintu kamar mandi tidak ada kunci... Kesimpulan cocok untuk yang ingin di tengah kota dengan budget minim. Rekomen!","negatif"
"1700618869-1100","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Saya menginap di pop gubeng selama satu hari..  Pertama kali saya lihat rating di tripadvisor sudah bagus sekali untuk bintang 2. Lalu saya pesan. Ternyata mmg betul untuk fasilitas dan pelayanan sangat memuaskan.  Gak ruginkalo nginep disini.","Positif"
"1700618869-1101","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Kamarnya sdh lumayan bagus..sajian makanan menu cukup baik namun perlu ada peningkatan atau ditambah menu makanan khas dari daerah daerah yang ada di jawa timur, tempatnya nyaman untuk santai, pelayananya ramah ramah, trimakasih.sukses hotel pop","positif"
"1700618869-1102","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Proses checkin cepet dan lancar. Kamar juga nyaman. Terutama pelayanan ramah dan menyenangkan. Staff nya benar2 membantu tamu. Sarapan enak dan komplit. Terimakasih sudah melayani kami. Kami dr bpjs tulungagung.","positif"
"1700618869-1103","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Nice hotel. Suka sma design kamar nya lucu banget. Pelayanannya ramah, sarapannya juga enak  Dan yg paling aku suka ada gulingnya ðŸ˜ðŸ˜ Trus lokasinya juga strategis di tengah kota, ga susah buat di cari.","positif"
"1700618869-1104","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Staff Dr pop gubeng ini say rasa mmg bener2 pilihan.  Karena semua professional dan cekatan.  Dgn pelayanan yang baik saya dan keluarga merasakan kepuasan tersendiri.  Terlebih lagi staff nya yg ramah dan bersahabat.","positif"
"1700618869-1105","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Sejujurnya pop gubeng inindi Luar Dr ekspektasi saya.  Hotelnya bagus dan bersih.  Pelayanan juga memuaskan.  Saya kira dgn Harga murah dpt nya yg standar2 aja.  Tapi kenyataannya bagus bunaget dan lebih bagus Dr hotel binatang 3 lainnya.  Good job.","positif"
"1700618869-1106","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Pelayanan bagus, tempat bersih Makanan lumayan enak. Wifi cepat Ada swimming pool jg Temoat pas di tengah kota surabaya Enak klo buat pas liburan atau sekedar santai di surabaya Harga lumayan terjangkau untuk hotel sekelas ini....","positif"
"1700618869-1107","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Proses cek in cepat, pnjelsan ny ckup mmuaskn dan plyann kmar sudh sngt bgus. Pa lgi menu srapn yg enak dan juga bervariasi. Rasa ckup enak. Tmpwtny cozy,, ada kolam renang luas.. enjoy deh. Pa lgi buat brsama kluarga..","positif"
"1700618869-1108","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Administrasi mudah dan pelayanannya ramah dan cepat Walau kita datang dini hari Sehingga kita dapat cepat beristirahat di kamar yang telah dipesan,lokasi dekat dengan delta plaza, museum kapal selam dan stasiun gubeng","positif"
"1700618869-1109","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Dari awal kedatangan di sambut dengan ramah,check in berjalan dengan lancar,fasilitas yang di sediakan pun lengkap seperti mini market hingga atm kamar yang di sediakan pun nyaman untuk di tempati dan tak terlupa pula makanan yang sangat lezat","positif"
"1700618869-1110","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","untuk pop gubeng surabaya kamarnya lumayam. pelayanan nya baik dan ramah. sarapan paginya standart hotel budget. lokasi dgn pusat kota. ada minimarket dan atm di lobby hotel. untuk seluruhnya sudah bagus dan baik.","positif"
"1700618869-1111","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Clean and strategic place. Fasilitas lengkap dan aman. Makanan enak dan anak2 bsa berenang dgn gembira.Pelayanan cepat dan memuaskan. Ini sudah pengalaman ke dua bersama pop hotel, dan rasanya akan kembali.","positif"
"1700618869-1112","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Murah, dapet kamar di lantai 12 yang best view. Kecepatan internetnya mantap. Cuma stay semalam gak pakai breakfast, jd gak bisa ngerasain breakfastnya. Tapi overall okelah. Dekat dengan stasiun gubeng juga.","positif"
"1700618869-1113","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Hotelnya cukup baik , setiap pelayanny ramah dan semua servicenya cepat. Fasilitasy juga cukup baik. Untuk breakfast ,makananny enak dan bervariasi . Harganya juga ga terlalu mahal. Hotelny juga dekat sekali dengan kota sehingga kita bisa dengan mudah mencari makan ato barang - barabg lainnya","positif"
"1700618869-1114","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Proses check-in cepat dan langsung dpt kamar. Untuk kamar 1151 AC nya tidak jalan. Meskipun ada teknisi tapi tidak maksimal. Kamar nya bersih. Pelayanan dr staff nya fast respond dan tanggap jika kami butuh bantuan. Sarapan nya standart harga budget tapi oke. Good job.","positif"
"1700618869-1115","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Model kamar yg antimainstream tp ttp nyaman buat keluarga..walopun ga da kolam renang tp msh bs berenang dihotel sebelah dgn free akses..hanya wifi yg kadang msh putus n down klo malam..overall cukup nyaman untuk liburan keluarga","negatif"
"1700618869-1116","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Hotelnya sangat nyaman, dekat dengan beberapa tempat kunjungan di surabaya dan pelayanan di hotel ini sangat ramah. Free akses internet, terus ada kolam renang yang pemandangan yang bagus. Untuk akses ke wisata yang ada di surabaya cukup dekat.","positif"
"1700618869-1117","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Konsep pop hotel menarik. Fasilitas yg diberikan sangat baik. Makanan yang disajikan enak dan lengkap. Kinerja sdm nya juga baik.  Recommended buat mahasiswa2 indonesia yg berkunjung ke Surabaya. D atm dan alfa express yang buka 24 jam. Wfi nya lemot.","positif"
"1700618869-1118","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Pelayanan oke dan ramah. Saya menginap5 hari di pop gubeng. Kamar nya oke dan nyaman. Cuma kurang fasilitas seperti sandal, sikatgigi. Sarapan juga lumayan enak. Ac nya dingin. Kamar 1038. Ada atm dan alfa express yang mendukung. Akses nya dekat dgn kota.","positif"
"1700618869-1119","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","menurut saya hotel ini sangat direkomendasikan untuk menginap di daerah gubeng ðŸ¥‡ kita bisa menikmati kolam renang di hotel haris , nah makanannya tidak bosen, pemandangan dari atas terlihat sangat indah","positif"
"1700618869-1120","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Proses checkin cepat dan langsung dpt kamar. Untuk wifi oke dan jos.. sarapan nya enak. Pelayanan oke. Saran aja untuk FO nya  Mungkin lain kalibisa di beri harga ibooking supaya bisa murah.untuk keseluruhan nya oke kok.. saya dikamar 1039","positif"
"1700618869-1121","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Saat check in lancar,baik dan cepat. Kondisi kamar ac dingin,fasilitas lengkap,kebersihan sangat bersih. Sangat recomended bisa berenang dihotel harris ,dan view foto banyak sekali, Untuk menu sarapan cocok dilidah. Pelayanan sangat ramah sekali. Hotel yang cocok dan sangat menarik","positif"
"1700618869-1122","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Dari proses check in untuk fasilitas kurang lengkap,sinyal Wi-Fi kurang bagus dan untuk lainnya Sudah standard.  Kebersihan dikamar sangat bersih, akses kehotel mudah sangat mudah Dicari, Harganya standard cocok untuk liburan, penawaran member MTP  yang memuaskan Banyak benefitnya,Makananya enak Sekali,recomended","negatif"
"1700618869-1123","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Kebersihan sudah cukup baik ,kamar bersih dan resto juga bersih. Untuk fasilitas dikamar kurangnya almari yang besar dan AC kurang dingin. Rasa makanan lumayan dan jenis makanan sudah cukup. Pelayanan check in cepat dan petugasnya ramah sekali","negatif"
"1700618869-1124","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Kamar nya oke.. Dan nyaman. Cuma colokannya kurang. Posisinya harusnya di dekat tmpat tidur. Ac nya dingin. Kebersihan terjamin. Sarapan lumayan. Pelayanan nya sangat memuaskan. Kami jauh2 dari samarinda tidak menyesal nginep di pop gubeng.","positif"
"1700618869-1125","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Sering nginep di pop hotel dalam rangka liburan keluarga. Resepsionisnya ramah banget, pelayanan cepat tidak bertele2. Kamarnya luas walaupun desainnya simple, nyaman banget buat yg perjalanan jauh. Ini tumben ngerasain breakfastnya. Ayam panggangnya mantap!","positif"
"1700618869-1126","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Saya Dan keluarga menginap semalam di pop gubeng.  Untuk Pelayanan nya baik.  Sarapan standard sesuai dgn harga.  Kamar 1732 ac tidak dingin. Dan TV LCD Ada rusaknya.mohon di perhatikan. Ada fasilitas kolam renang juga.","negatif"
"1700618869-1127","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Kamarnya enak, petugasnya juga ramah dan sigap. AC kamar saya panas kan awalnya, terus saya telp petugasnya. Petugas langsung ke kamar saya dan benerin AC saat itu juga. Jadi tidur saya dan teman-teman saya enak banget malemnya. Recomended deh pokoknyaa","positif"
"1700618869-1128","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Pelayanan baik, dan fasilitas yang disediakan memuaskan, kamarnya lucu banget cuman ga ada lemari, of all bagus si, jadi recomended buat kalian yang mau nyari hotel murah dengan fasilitas yang memuaskan","positif"
"1700618869-1129","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Makanannya enakkk, kamarnya juga nyaman & lucu! kamar mandinya juga bersih & unik, semuanya serba nyamannn, pokoknya nyaman juga buat duduk duduk di lobby, colokan charger nya juga banyak di kamar & nggak susah nyarinya, pokoknya serba nyaman!","positif"
"1700618869-1130","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Dari grup Adelia sangat puas dengn pelayanan yang di berikan oleh pop gubeng. Terutama team security yang sangat membantu dalam parkir bus. Sarapan pagi juga enak terutama nasi gorengnya. Kamarnya sesuai dgn harga Dan kelas nya. Overall oke.","positif"
"1700618869-1131","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Kritik dan saran :saya sangat kecewa dengan kualitas AC di kamar..sekelas pop hotel AC bocor saat jam 2 Subuh .sangat mengecewakan..pengalaman yang sangat mengecewakan..saran saya perhatikan AC demi kenyaman tamu yg ingin tenang beristirahat","negatif"
"1700618869-1132","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Sabagai saran, baiknya disediakan juga sendal kamar, sikat gigi dan toothpaste. Untuk makanan lebih beragam menunya. AC di kamar juga tolong diperhatikan karena saya sudah buat 16 derajat masih terasa gerah. Selebihnya bagus sekali terutama service dan harga.","negatif"
"1700618869-1133","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Pelayanan ok, all crew sangat polite and  sincere. Check in dan check out sangat baik dan cepat. Penitipan barang juga sangat baik, keramahan front office sangat terasa. Saran saya, untuk breakfast mungkin diperbanyak varian menunya. Secara kuantitas sudah mencukupi. Sukses untuk POP hotel","positif"
"1700618869-1134","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Proses checkin cepat,  ga perlu nunggu2. Untuk kamar nya sendiri sudah bersih.  Untuk perlengkapan hotel kurang. Mending dimasukkan ke harga kamar dr pd turun untuk membeli di reception. Sarapan nya bagus.  Pelayanan ramah.  Room service nya kurang konsisten dgn katalog book nya. Shower kamar mandinya kurang. Untuk keseluruhan lumayan.","negatif"
"1700618869-1135","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Saat check in lancar dan ramah,untuk kamar sesuai dengan keinginan dan segala kebutuhan disediakan didalam hotel meskipun dikamar tidak ada fasilitas amenitis tapi bisa di alfa express,untuk ac sudah cukup,untuk breakfastnya rasanya biasa tapi pilihannya cukup semua tersedia","negatif"
